bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr5	126663732	1008290432	127118553	454821	415725	0.38332358593
chr5	127118553	1008745253	127566742	448189	415725	0.38060867043
chr5	127566742	1009193442	128020202	453460	415724	0.373948366012
chr5	128020202	1009646902	128477208	457006	415725	0.369858667373
chr5	128477208	1010103908	128943481	466273	415724	0.357766034563
chr5	128943481	1010570181	129397797	454316	415725	0.362313098563
chr5	129397797	1011024497	129852944	455147	415725	0.358527336163
chr5	129852944	1011479644	130355516	502572	415724	0.375412129183
chr5	130355516	1011982216	130856640	501124	415725	0.391165876777
chr5	130856640	1012483340	131328186	471546	415724	0.392016066267
chr5	131328186	1012954886	131790841	462655	415725	0.45914459123
chr5	131790841	1013417541	132252556	461715	415724	0.435440833759
chr5	132252556	1013879256	132733451	480895	415725	0.456689180197
chr5	132733451	1014360151	133170294	436843	415725	0.448549138823
chr5	133170294	1014796994	133641224	470930	415724	0.466758399851
chr5	133641224	1015267924	134142369	501145	415725	0.449938740407
chr5	134142369	1015769069	134600140	457771	415724	0.462479138086
chr5	134600140	1016226840	135029975	429835	415725	0.455250374561
chr5	135029975	1016656675	135465740	435765	415724	0.438012603094
chr5	135465740	1017092440	135921972	456232	415725	0.408650842881
chr5	135921972	1017548672	136395488	473516	415725	0.395734472046
chr5	136395488	1018022188	136828539	433051	415724	0.430521045971
chr5	136828539	1018455239	137291465	462926	415725	0.412503483271
chr5	137291465	1018918165	137794096	502631	415724	0.439898374954
chr5	137794096	1019420796	138273535	479439	415725	0.448969631236
chr5	138273535	1019900235	138753206	479671	415724	0.450897696759
chr5	138753206	1020379906	139282506	529300	415725	0.502642389647
chr5	139282506	1020909206	139731773	449267	415725	0.435953595627
chr5	139731773	1021358473	140223767	491994	415724	0.423601865873
chr5	140223767	1021850467	140695463	471696	415725	0.398802621174
chr5	140695463	1022322163	141148092	452629	415724	0.456887524026
chr5	141148092	1022774792	141614412	466320	415725	0.462878575059
chr5	141614412	1023241112	142081493	467081	415725	0.450441250145
chr5	142081493	1023708193	142526963	445470	415724	0.422061144272
chr5	142526963	1024153663	142966692	439729	415725	0.396113524208
chr5	142966692	1024593392	143411899	445207	415724	0.391237354225
chr5	143411899	1025038599	143856874	444975	415725	0.380130613786
chr5	143856874	1025483574	144341655	484781	415724	0.367721986377
chr5	144341655	1025968355	144805543	463888	415725	0.368838235009
chr5	144805543	1026432243	145263530	457987	415725	0.38772413251
chr5	145263530	1026890230	145729830	466300	415724	0.410125648455
chr5	145729830	1027356530	146178844	449014	415725	0.402489894547
chr5	146178844	1027805544	146636830	457986	415724	0.388565614308
chr5	146636830	1028263530	147087295	450465	415725	0.395232936559
chr5	147087295	1028713995	147546769	459474	415724	0.374455628707
chr5	147546769	1029173469	148008063	461294	415725	0.373977606521
chr5	148008063	1029634763	148454590	446527	415725	0.409445768238
chr5	148454590	1030081290	148902261	447671	415724	0.452831537376
chr5	148902261	1030528961	149364278	462017	415725	0.452527823591
chr5	149364278	1030990978	149801791	437513	415724	0.50063769388
chr5	149801791	1031428491	150270656	468865	415725	0.458988282366
chr5	150270656	1031897356	150722972	452316	415725	0.447555586016
chr5	150722972	1032349672	151177373	454401	415724	0.443450953121
chr5	151177373	1032804073	151646542	469169	415725	0.403022358633
chr5	151646542	1033273242	152104074	457532	415724	0.384966767424
chr5	152104074	1033730774	152583173	479099	415725	0.376236693801
chr5	152583173	1034209873	153049087	465914	415724	0.396673212925
chr5	153049087	1034675787	153497161	448074	415725	0.411783741561
chr5	153497161	1035123861	153943591	446430	415725	0.443896145205
chr5	153943591	1035570291	154426553	482962	415724	0.446309551663
chr5	154426553	1036053253	154888726	462173	415725	0.403103593019
chr5	154888726	1036515426	155383415	494689	415724	0.388621286739
chr5	155383415	1037010115	155831759	448344	415725	0.380702360905
chr5	155831759	1037458459	156296972	465213	415724	0.389848542821
chr5	156296972	1037923672	156769188	472216	415725	0.423193150607
chr5	156769188	1038395888	157244122	474934	415725	0.429515617927
chr5	157244122	1038870822	157711307	467185	415724	0.420988642639
chr5	157711307	1039338007	158151328	440021	415725	0.400375435774
chr5	158151328	1039778028	158587092	435764	415724	0.401094626691
chr5	158587092	1040213792	159033698	446606	415725	0.408320962278
chr5	159033698	1040660398	159482841	449143	415724	0.421849117432
chr5	159482841	1041109541	159954284	471443	415725	0.447743528394
chr5	159954284	1041580984	160430445	476161	415725	0.402014440464
chr5	160430445	1042057145	160878157	447712	415724	0.374480973302
chr5	160878157	1042504857	161322228	444071	415725	0.354753283251
chr5	161322228	1042948928	161774117	451889	415724	0.358087145102
chr5	161774117	1043400817	162243111	468994	415725	0.365155278841
chr5	162243111	1043869811	162716849	473738	415725	0.367634921339
chr5	162716849	1044343549	163174551	457702	415724	0.386897180049
chr5	163174551	1044801251	163624035	449484	415725	0.368159115432
chr5	163624035	1045250735	164069106	445071	415724	0.353904536794
chr5	164069106	1045695806	164520315	451209	415725	0.355575009419
chr5	164520315	1046147015	164965855	445540	415724	0.360418008668
chr5	164965855	1046592555	165413704	447849	415725	0.361768449258
chr5	165413704	1047040404	165857815	444111	415725	0.373043286378
chr5	165857815	1047484515	166311563	453748	415724	0.379441056619
chr5	166311563	1047938263	166760506	448943	415725	0.385237356998
chr5	166760506	1048387206	167192910	432404	415724	0.379734276893
chr5	167192910	1048819610	167637566	444656	415725	0.42149791862
chr5	167637566	1049264266	168107995	470429	415724	0.449167782667
chr5	168107995	1049734695	168544299	436304	415725	0.452653533652
chr5	168544299	1050170999	168991324	447025	415725	0.414729792003
chr5	168991324	1050618024	169438307	446983	415724	0.422169473628
chr5	169438307	1051065007	169874701	436394	415725	0.455491011584
chr5	169874701	1051501401	170320861	446160	415724	0.448658668059
chr5	170320861	1051947561	170808591	487730	415725	0.390399626023
chr5	170808591	1052435291	171254529	445938	415725	0.464449173542
chr5	171254529	1052881229	171730782	476253	415724	0.442480273132
chr5	171730782	1053357482	172182868	452086	415725	0.485176525757
chr5	172182868	1053809568	172660054	477186	415724	0.466938537722
chr5	172660054	1054286754	173104755	444701	415725	0.458691438311
chr5	173104755	1054731455	173552208	447453	415724	0.438905451734
chr5	173552208	1055178908	174002574	450366	415725	0.442217125145
chr5	174002574	1055629274	174464594	462020	415725	0.435690152612
chr5	174464594	1056091294	174915058	450464	415724	0.420762989355
chr5	174915058	1056541758	175494330	579272	415725	0.462652324552
chr5	175494330	1057121030	176097161	602831	415724	0.474442299015
chr5	176097161	1057723861	176566494	469333	415725	0.497494321741
chr5	176566494	1058193194	177039242	472748	415724	0.498442090835
chr5	177039242	1058665942	177816371	777129	415725	0.478567292474
chr5	177816371	1059443071	178291548	475177	415725	0.464625887562
chr5	178291548	1059918248	178752208	460660	415724	0.483390171949
chr5	178752208	1060378908	179269260	517052	415725	0.500275600374
chr5	179269260	1060895960	179733165	463905	415724	0.471246330075
chr5	179733165	1061359865	180221266	488101	415725	0.47469586275
chr5	180221266	1061847966	180915260	693994	415724	0.448667678371
chr6	0	1062541960	643649	643649	416196	0.433699991433
chr6	643649	1063185609	1097825	454176	416196	0.429376652715
chr6	1097825	1063639785	1548211	450386	416197	0.447950318282
chr6	1548211	1064090171	1988518	440307	416196	0.432363254813
chr6	1988518	1064530478	2449966	461448	416197	0.40049929678
chr6	2449966	1064991926	2895367	445401	416196	0.434508601219
chr6	2895367	1065437327	3370453	475086	416196	0.469116182931
chr6	3370453	1065912413	3815055	444602	416197	0.455552481652
chr6	3815055	1066357015	4283431	468376	416196	0.419790040929
chr6	4283431	1066825391	4738191	454760	416197	0.430832899039
chr6	4738191	1067280151	5192322	454131	416196	0.431191812072
chr6	5192322	1067734282	5634588	442266	416196	0.406756552038
chr6	5634588	1068176548	6110475	475887	416197	0.435699156104
chr6	6110475	1068652435	6571581	461106	416196	0.411149689768
chr6	6571581	1069113541	7023635	452054	416197	0.451971552134
chr6	7023635	1069565595	7497569	473934	416196	0.44384567504
chr6	7497569	1070039529	7941855	444286	416197	0.432121579069
chr6	7941855	1070483815	8407791	465936	416196	0.405494734267
chr6	8407791	1070949751	8863986	456195	416196	0.371680155021
chr6	8863986	1071405946	9311359	447373	416197	0.370370204795
chr6	9311359	1071853319	9763654	452295	416196	0.372048393088
chr6	9763654	1072305614	10222815	459161	416197	0.385785409071
chr6	10222815	1072764775	10689769	466954	416196	0.433864076838
chr6	10689769	1073231729	11173736	483967	416196	0.41929425086
chr6	11173736	1073715696	11625344	451608	416197	0.414103793326
chr6	11625344	1074167304	12071678	446334	416196	0.409078382829
chr6	12071678	1074613638	12516616	444938	416197	0.394964253527
chr6	12516616	1075058576	12969242	452626	416196	0.398184376981
chr6	12969242	1075511202	13418236	448994	416197	0.424643926993
chr6	13418236	1075960196	13879577	461341	416196	0.423692184973
chr6	13879577	1076421537	14328500	448923	416196	0.426118897631
chr6	14328500	1076870460	14769847	441347	416197	0.428507662887
chr6	14769847	1077311807	15261587	491740	416196	0.450056025428
chr6	15261587	1077803547	15706828	445241	416197	0.424510715521
chr6	15706828	1078248788	16162439	455611	416196	0.420065757706
chr6	16162439	1078704399	16625078	462639	416196	0.432526370396
chr6	16625078	1079167038	17079974	454896	416197	0.404603679514
chr6	17079974	1079621934	17558224	478250	416196	0.419752389436
chr6	17558224	1080100184	18035529	477305	416197	0.417304622192
chr6	18035529	1080577489	18510306	474777	416196	0.413228919621
chr6	18510306	1081052266	18959885	449579	416197	0.375988700565
chr6	18959885	1081501845	19420066	460181	416196	0.379395543502
chr6	19420066	1081962026	19893696	473630	416196	0.390073707169
chr6	19893696	1082435656	20349747	456051	416197	0.415340794471
chr6	20349747	1082891707	20813158	463411	416196	0.397236152711
chr6	20813158	1083355118	21259268	446110	416197	0.383084030656
chr6	21259268	1083801228	21742850	483582	416196	0.427847959916
chr6	21742850	1084284810	22215029	472179	416196	0.406268795798
chr6	22215029	1084756989	22661907	446878	416197	0.375161956592
chr6	22661907	1085203867	23111133	449226	416196	0.371077428561
chr6	23111133	1085653093	23565780	454647	416197	0.369320881209
chr6	23565780	1086107740	24024410	458630	416196	0.373088605001
chr6	24024410	1086566370	24488072	463662	416197	0.398043406526
chr6	24488072	1087030032	24962693	474621	416196	0.417519626145
chr6	24962693	1087504653	25418498	455805	416196	0.404413281089
chr6	25418498	1087960458	25853389	434891	416197	0.387194981743
chr6	25853389	1088395349	26305842	452453	416196	0.411803188832
chr6	26305842	1088847802	27004478	698636	416197	0.409338469048
chr6	27004478	1089546438	27467321	462843	416196	0.409394958128
chr6	27467321	1090009281	27942041	474720	416196	0.416811137489
chr6	27942041	1090484001	28395167	453126	416197	0.399042652501
chr6	28395167	1090937127	28873389	478222	416196	0.415266517922
chr6	28873389	1091415349	29364777	491388	416197	0.38458329348
chr6	29364777	1091906737	29825083	460306	416196	0.441872489447
chr6	29825083	1092367043	30300607	475524	416197	0.440851690237
chr6	30300607	1092842567	30797191	496584	416196	0.463185557357
chr6	30797191	1093339151	31284471	487280	416196	0.473158198247
chr6	31284471	1093826431	31773542	489071	416197	0.482716246279
chr6	31773542	1094315502	32329027	555485	416196	0.493560593786
chr6	32329027	1094870987	32809664	480637	416197	0.407656073802
chr6	32809664	1095351624	33262952	453288	416196	0.44979692867
chr6	33262952	1095804912	33751606	488654	416196	0.508223593333
chr6	33751606	1096293566	34197110	445504	416197	0.522611418503
chr6	34197110	1096739070	34680413	483303	416196	0.467204906229
chr6	34680413	1097222373	35154398	473985	416197	0.441715578097
chr6	35154398	1097696358	35635139	480741	416196	0.475302761148
chr6	35635139	1098177099	36115680	480541	416196	0.437774429706
chr6	36115680	1098657640	36584843	469163	416197	0.445571271453
chr6	36584843	1099126803	37044774	459931	416196	0.490357270205
chr6	37044774	1099586734	37520444	475670	416197	0.456309087584
chr6	37520444	1100062404	37971766	451322	416196	0.454073911589
chr6	37971766	1100513726	38426072	454306	416197	0.413141333944
chr6	38426072	1100968032	38879230	453158	416196	0.393387309973
chr6	38879230	1101421190	39324963	445733	416196	0.460465210193
chr6	39324963	1101866923	39782655	457692	416197	0.403128297789
chr6	39782655	1102324615	40218388	435733	416196	0.439908292674
chr6	40218388	1102760348	40645706	427318	416197	0.470894109553
chr6	40645706	1103187666	41082322	436616	416196	0.449494637176
chr6	41082322	1103624282	41530727	448405	416196	0.463744909747
chr6	41530727	1104072687	42007307	476580	416197	0.484073011723
chr6	42007307	1104549267	42476904	469597	416196	0.464833751421
chr6	42476904	1105018864	42979391	502487	416197	0.444454394931
chr6	42979391	1105521351	43456109	476718	416196	0.49215995167
chr6	43456109	1105998069	43912576	456467	416197	0.491817608244
chr6	43912576	1106454536	44363499	450923	416196	0.496870869592
chr6	44363499	1106905459	44820122	456623	416196	0.436540786292
chr6	44820122	1107362082	45308616	488494	416197	0.361997563946
chr6	45308616	1107850576	45749014	440398	416196	0.41050728998
chr6	45749014	1108290974	46201735	452721	416197	0.411873070008
chr6	46201735	1108743695	46639347	437612	416196	0.385779215883
chr6	46639347	1109181307	47089446	450099	416196	0.400568762497
chr6	47089446	1109631406	47557542	468096	416197	0.394702380062
chr6	47557542	1110099502	47999567	442025	416196	0.376480116554
chr6	47999567	1110541527	48448282	448715	416197	0.35931636046
chr6	48448282	1110990242	48903053	454771	416196	0.352095115794
chr6	48903053	1111445013	49365952	462899	416197	0.358731907539
chr6	49365952	1111907912	49828025	462073	416196	0.37063327519
chr6	49828025	1112369985	50270993	442968	416196	0.35309242859
chr6	50270993	1112812953	50724691	453698	416197	0.364140101697
chr6	50724691	1113266651	51182802	458111	416196	0.380553227158
chr6	51182802	1113724762	51626958	444156	416197	0.373730460175
chr6	51626958	1114168918	52090538	463580	416196	0.394023913836
chr6	52090538	1114632498	52548857	458319	416196	0.426684412637
chr6	52548857	1115090817	53049031	500174	416197	0.417619833058
chr6	53049031	1115590991	53516598	467567	416196	0.410323204325
chr6	53516598	1116058558	53959202	442604	416197	0.390171823635
chr6	53959202	1116501162	54412683	453481	416196	0.357954670748
