category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	over_represented_pvalue_corrected
GO:0071375	0.344407485421301	0.718845382591107	37	303	cellular response to peptide hormone stimulus	BP	0.921955323268605
GO:0008589	0.344518957775763	0.760744045965393	13	81	regulation of smoothened signaling pathway	BP	0.921955323268605
GO:0009611	0.34538120974853	0.704992401597932	59	562	response to wounding	BP	0.921955323268605
GO:0016887	0.345790348072935	0.711571344033486	46	358	ATP hydrolysis activity	MF	0.921955323268605
GO:1904035	0.346435137458169	0.764272432362111	11	109	regulation of epithelial cell apoptotic process	BP	0.921955323268605
GO:0032411	0.346467803903164	0.740299206281084	20	119	positive regulation of transporter activity	BP	0.921955323268605
GO:0045859	0.347105676128009	0.700035641602558	69	600	regulation of protein kinase activity	BP	0.921955323268605
GO:0021543	0.347229913069278	0.725596831567382	29	176	pallium development	BP	0.921955323268605
GO:0070665	0.347370609829868	0.751065169802169	14	164	positive regulation of leukocyte proliferation	BP	0.921955323268605
GO:0032147	0.348148019480895	0.755559580297953	13	108	activation of protein kinase activity	BP	0.921955323268605
GO:0006109	0.348346296382673	0.738082417908393	19	175	regulation of carbohydrate metabolic process	BP	0.921955323268605
GO:0030073	0.350323049772502	0.726728941341016	25	190	insulin secretion	BP	0.921955323268605
GO:0099518	0.350878025240362	0.756853569268537	13	69	vesicle cytoskeletal trafficking	BP	0.921955323268605
GO:0045765	0.350958476944116	0.716398904489618	32	338	regulation of angiogenesis	BP	0.921955323268605
GO:0001816	0.351470488072022	0.698413361077631	59	833	cytokine production	BP	0.921955323268605
GO:0014033	0.351641081642129	0.750398733970224	14	95	neural crest cell differentiation	BP	0.921955323268605
GO:0008038	0.351794030587045	0.7575441123129	15	46	neuron recognition	BP	0.921955323268605
GO:0017148	0.35184788741495	0.735478315937536	18	264	negative regulation of translation	BP	0.921955323268605
GO:0043270	0.352324882193639	0.717712228635072	31	224	positive regulation of monoatomic ion transport	BP	0.921955323268605
GO:0009267	0.352797433701501	0.738612683260116	17	162	cellular response to starvation	BP	0.921955323268605
GO:2000243	0.352933001121191	0.764677741720641	10	85	positive regulation of reproductive process	BP	0.921955323268605
GO:0006909	0.354870930609471	0.720516979567461	26	228	phagocytosis	BP	0.921955323268605
GO:0061448	0.355133345151007	0.714447555221137	31	260	connective tissue development	BP	0.921955323268605
GO:0046849	0.356618080507138	0.761350419701156	10	88	bone remodeling	BP	0.921955323268605
GO:0071482	0.357491135969834	0.750399804007332	12	120	cellular response to light stimulus	BP	0.921955323268605
GO:0022408	0.35887328269784	0.72812089760748	19	200	negative regulation of cell-cell adhesion	BP	0.921955323268605
GO:0050817	0.358938146536267	0.719407087397994	24	227	coagulation	BP	0.921955323268605
GO:0035773	0.359471112077647	0.762402808360881	10	58	insulin secretion involved in cellular response to glucose stimulus	BP	0.921955323268605
GO:1903313	0.359518547125219	0.743857849057224	13	157	positive regulation of mRNA metabolic process	BP	0.921955323268605
GO:0009205	0.359587407264395	0.727382834749395	19	205	purine ribonucleoside triphosphate metabolic process	BP	0.921955323268605
GO:0046394	0.359856520923553	0.711349095028145	29	317	carboxylic acid biosynthetic process	BP	0.921955323268605
GO:0072522	0.360122403113845	0.71974878571253	23	227	purine-containing compound biosynthetic process	BP	0.921955323268605
GO:0099173	0.361269569322493	0.704320743397672	40	183	postsynapse organization	BP	0.921955323268605
GO:0120111	0.361845373571188	0.742067158422348	14	89	neuron projection cytoplasm	CC	0.921955323268605
GO:0070828	0.362484799767958	0.743673191996381	13	100	heterochromatin organization	BP	0.921955323268605
GO:0005795	0.362988079625196	0.730182767464641	17	144	Golgi stack	CC	0.921955323268605
GO:0070663	0.36313819201469	0.718003109836695	22	263	regulation of leukocyte proliferation	BP	0.921955323268605
GO:0052547	0.363319087720198	0.702692945804281	34	410	regulation of peptidase activity	BP	0.921955323268605
GO:0006260	0.363401485744662	0.712095701570868	26	268	DNA replication	BP	0.921955323268605
GO:0051783	0.363425402648746	0.737649370465305	14	143	regulation of nuclear division	BP	0.921955323268605
GO:0002758	0.363537421849137	0.726035197245421	18	197	innate immune response-activating signaling pathway	BP	0.921955323268605
GO:0038127	0.364205637884959	0.722378593124613	21	127	ERBB signaling pathway	BP	0.921955323268605
GO:0031589	0.364283999419637	0.690027462867981	56	350	cell-substrate adhesion	BP	0.921955323268605
GO:0051896	0.364847642271735	0.721386138269584	20	179	regulation of protein kinase B signaling	BP	0.921955323268605
GO:0006887	0.365071219207146	0.694359105602441	45	337	exocytosis	BP	0.921955323268605
GO:0019226	0.36633438707115	0.747656258848043	12	64	transmission of nerve impulse	BP	0.921955323268605
GO:0042147	0.367043113355712	0.74436394028682	12	85	retrograde transport, endosome to Golgi	BP	0.921955323268605
GO:0016773	0.367477190640347	0.673308151267158	104	649	phosphotransferase activity, alcohol group as acceptor	MF	0.921955323268605
GO:0043484	0.367525449434908	0.720816203537818	19	180	regulation of RNA splicing	BP	0.921955323268605
GO:0030425	0.367632693616816	0.67280794229412	109	592	dendrite	CC	0.921955323268605
GO:0031214	0.367991161677686	0.718937225321691	20	166	biomineral tissue development	BP	0.921955323268605
GO:0060997	0.368165978475097	0.741975908000579	14	56	dendritic spine morphogenesis	BP	0.921955323268605
GO:0051117	0.36831339800968	0.751822882251971	10	83	ATPase binding	MF	0.921955323268605
GO:0048592	0.369292422050505	0.709556018943836	26	155	eye morphogenesis	BP	0.921955323268605
GO:0020037	0.369379557010602	0.74368211931296	11	133	heme binding	MF	0.921955323268605
GO:0150115	0.369417024115922	0.722830663895856	19	103	cell-substrate junction organization	BP	0.921955323268605
GO:0046847	0.369761359525174	0.735554657426344	15	67	filopodium assembly	BP	0.921955323268605
GO:0050885	0.36991993257073	0.755377162865989	10	50	neuromuscular process controlling balance	BP	0.921955323268605
GO:0009566	0.370244860983062	0.722353710222109	17	192	fertilization	BP	0.921955323268605
GO:1904377	0.370350108128331	0.747451342595188	11	67	positive regulation of protein localization to cell periphery	BP	0.921955323268605
GO:0030534	0.370448296043026	0.71299850904271	23	141	adult behavior	BP	0.921955323268605
GO:0016053	0.37094699108061	0.701108400143398	29	320	organic acid biosynthetic process	BP	0.921955323268605
GO:0014902	0.371960468511695	0.723442095661915	17	118	myotube differentiation	BP	0.921955323268605
GO:0019080	0.371978672459649	0.74304155827667	11	98	viral gene expression	BP	0.921955323268605
GO:0035051	0.372422084662013	0.715210369688616	20	158	cardiocyte differentiation	BP	0.921955323268605
GO:0009953	0.372475879628384	0.742950152141368	11	93	dorsal/ventral pattern formation	BP	0.921955323268605
GO:0007218	0.373090246678066	0.746240085945195	10	106	neuropeptide signaling pathway	BP	0.921955323268605
GO:0046390	0.37312778623788	0.713467161364127	20	197	ribose phosphate biosynthetic process	BP	0.921955323268605
GO:0005539	0.373491571365599	0.701335913391231	28	221	glycosaminoglycan binding	MF	0.921955323268605
GO:0007599	0.374097469986155	0.7055731370683	24	228	hemostasis	BP	0.921955323268605
GO:0009101	0.374618621224447	0.687426367486578	42	313	glycoprotein biosynthetic process	BP	0.921955323268605
GO:0048814	0.375903042091795	0.730588368266103	15	65	regulation of dendrite morphogenesis	BP	0.921955323268605
GO:0032956	0.376290798463875	0.68348082407668	46	324	regulation of actin cytoskeleton organization	BP	0.921955323268605
GO:0005923	0.376403686086172	0.715206957442051	19	121	bicellular tight junction	CC	0.921955323268605
GO:0071692	0.376421204946323	0.684449034063671	43	372	protein localization to extracellular region	BP	0.921955323268605
GO:0036477	0.37676128054205	0.659345476734238	140	822	somatodendritic compartment	CC	0.921955323268605
GO:0048015	0.376796414699108	0.699865553923374	28	169	phosphatidylinositol-mediated signaling	BP	0.921955323268605
GO:0009743	0.376857106217566	0.700433130438758	26	227	response to carbohydrate	BP	0.921955323268605
GO:1901342	0.376968606920912	0.692308673420332	32	344	regulation of vasculature development	BP	0.921955323268605
GO:0051607	0.377078412301229	0.708531327363748	20	287	defense response to virus	BP	0.921955323268605
GO:1904115	0.377159840845741	0.746579904269196	10	63	axon cytoplasm	CC	0.921955323268605
GO:1902532	0.377195359999458	0.677956864419977	52	533	negative regulation of intracellular signal transduction	BP	0.921955323268605
GO:0055006	0.377392708651492	0.731353898235057	13	91	cardiac cell development	BP	0.921955323268605
GO:0021510	0.377711113771883	0.727078513357802	14	102	spinal cord development	BP	0.921955323268605
GO:0048736	0.377719968065892	0.700993223592872	26	176	appendage development	BP	0.921955323268605
GO:0060173	0.377719968065892	0.700993223592872	26	176	limb development	BP	0.921955323268605
GO:0002250	0.377839039364867	0.691766298333055	31	440	adaptive immune response	BP	0.921955323268605
GO:0140546	0.378004746959274	0.707677731789458	20	288	defense response to symbiont	BP	0.921955323268605
GO:0006974	0.378205737215	0.665983024324678	84	809	cellular response to DNA damage stimulus	BP	0.921955323268605
GO:0004672	0.378389290749517	0.66579273351976	90	548	protein kinase activity	MF	0.921955323268605
GO:0006091	0.378508584487883	0.684391125727921	39	459	generation of precursor metabolites and energy	BP	0.921955323268605
GO:2000177	0.378851864997549	0.74254892829682	10	86	regulation of neural precursor cell proliferation	BP	0.921955323268605
GO:0044304	0.378864735082311	0.725985142923829	16	64	main axon	CC	0.921955323268605
GO:0008289	0.379042221485451	0.662334184258546	99	804	lipid binding	MF	0.921955323268605
GO:0008286	0.381716745633584	0.714251730039886	17	126	insulin receptor signaling pathway	BP	0.921955323268605
GO:0008344	0.38203634351422	0.728386145003932	13	80	adult locomotory behavior	BP	0.921955323268605
GO:0043197	0.382393556765054	0.686968743371028	37	174	dendritic spine	CC	0.921955323268605
GO:0042129	0.383355006757399	0.719057707053719	14	178	regulation of T cell proliferation	BP	0.921955323268605
GO:0015749	0.383488634279603	0.724410682675955	13	114	monosaccharide transmembrane transport	BP	0.921955323268605
GO:0016071	0.38381335140603	0.665963933358969	65	713	mRNA metabolic process	BP	0.921955323268605
GO:0045913	0.384453189522649	0.738531344220192	10	77	positive regulation of carbohydrate metabolic process	BP	0.921955323268605
GO:0055082	0.3848498136397	0.66054782742036	82	669	intracellular chemical homeostasis	BP	0.921955323268605
GO:0048471	0.385206282146367	0.659207929728942	86	701	perinuclear region of cytoplasm	CC	0.921955323268605
GO:0004713	0.385482022270668	0.696883922273729	25	137	protein tyrosine kinase activity	MF	0.921955323268605
GO:0045807	0.385503634419537	0.715391062736736	16	95	positive regulation of endocytosis	BP	0.921955323268605
GO:0071868	0.386442009150645	0.722737660082265	13	99	cellular response to monoamine stimulus	BP	0.921955323268605
GO:0071870	0.386442009150645	0.722737660082265	13	99	cellular response to catecholamine stimulus	BP	0.921955323268605
GO:0045936	0.386529336050466	0.67226582024812	47	421	negative regulation of phosphate metabolic process	BP	0.921955323268605
GO:0010563	0.388053634047985	0.670814380242728	47	422	negative regulation of phosphorus metabolic process	BP	0.921955323268605
GO:0015293	0.388321645496463	0.709937477158303	16	143	symporter activity	MF	0.921955323268605
GO:0034394	0.388484643386061	0.727778277105354	12	68	protein localization to cell surface	BP	0.921955323268605
GO:0008094	0.388556239012333	0.7062620697577	18	120	ATP-dependent activity, acting on DNA	MF	0.921955323268605
GO:0006164	0.388603295444082	0.695443956576488	22	219	purine nucleotide biosynthetic process	BP	0.921955323268605
GO:0009615	0.390249021254166	0.684937859099094	27	389	response to virus	BP	0.921955323268605
GO:0008544	0.390351476889147	0.678705626880013	33	365	epidermis development	BP	0.921955323268605
GO:0006874	0.390554537294391	0.670994424714563	45	296	intracellular calcium ion homeostasis	BP	0.921955323268605
GO:0005198	0.39072372483277	0.65877725019249	67	695	structural molecule activity	MF	0.921955323268605
GO:0007044	0.390749700497043	0.706220835319528	18	96	cell-substrate junction assembly	BP	0.921955323268605
GO:0005085	0.391242665016848	0.67427916959897	41	223	guanyl-nucleotide exchange factor activity	MF	0.921955323268605
GO:1901605	0.391265984247373	0.698927927909011	19	195	alpha-amino acid metabolic process	BP	0.921955323268605
GO:0006873	0.391304094152578	0.659813761671694	65	501	intracellular monoatomic ion homeostasis	BP	0.921955323268605
GO:0070167	0.391336940097452	0.722291991731534	12	95	regulation of biomineral tissue development	BP	0.921955323268605
GO:0097447	0.391355745419383	0.649965857945854	109	594	dendritic tree	CC	0.921955323268605
GO:0005996	0.392159438947647	0.691688216487056	22	247	monosaccharide metabolic process	BP	0.921955323268605
GO:0003779	0.392394156636868	0.657988911397072	70	422	actin binding	MF	0.921955323268605
GO:0097110	0.393319429268331	0.723867572119226	12	66	scaffold protein binding	MF	0.921955323268605
GO:0050670	0.394269118424297	0.695451059180418	19	234	regulation of lymphocyte proliferation	BP	0.921955323268605
GO:0030863	0.394954952116359	0.701825982389553	18	102	cortical cytoskeleton	CC	0.921955323268605
GO:0031625	0.395088926560515	0.67901409648988	29	291	ubiquitin protein ligase binding	MF	0.921955323268605
GO:0071774	0.395428401558408	0.721430434992965	11	119	response to fibroblast growth factor	BP	0.921955323268605
GO:0030003	0.395801726652675	0.656226168714294	63	492	intracellular monoatomic cation homeostasis	BP	0.921955323268605
GO:0090277	0.396279598385019	0.713573778661673	13	105	positive regulation of peptide hormone secretion	BP	0.921955323268605
GO:0008154	0.396994958265304	0.681862442923403	27	180	actin polymerization or depolymerization	BP	0.921955323268605
GO:1905475	0.398303297861744	0.684766130767344	24	171	regulation of protein localization to membrane	BP	0.921955323268605
GO:0031674	0.398440762796755	0.687438599437056	23	140	I band	CC	0.921955323268605
GO:0005788	0.398990087561788	0.671252978614117	33	303	endoplasmic reticulum lumen	CC	0.921955323268605
GO:1902074	0.39947391870987	0.660930121523987	46	376	response to salt	BP	0.921955323268605
GO:0031406	0.400682977975536	0.690317131047518	19	194	carboxylic acid binding	MF	0.921955323268605
GO:0140030	0.400728904841331	0.691076665911133	19	165	modification-dependent protein binding	MF	0.921955323268605
GO:0032024	0.401212168138893	0.714713130530359	12	82	positive regulation of insulin secretion	BP	0.921955323268605
